Date,BA close,NASDAQ close,COCA close,DELL close,GE close,GM close,IBM close,MD close,MSFT close,PEPSI close
7/21/1993,14.66,700.08,4.41,0.27,5.49,22.23,9.31,9.91,2.05,12.97
7/20/1993,14.61,701.9,4.37,0.26,5.5,22.46,9.15,9.86,2.09,12.66
7/19/1993,14.46,695.83,4.48,0.25,5.52,21.94,9.31,9.98,2.04,12.71
7/16/1993,14.37,699.73,4.45,0.25,5.54,21.94,9.73,10.01,2.11,12.8
7/15/1993,14.41,708.69,4.37,0.25,5.49,21.94,10.13,10.06,2.17,12.53
7/14/1993,14.51,712.49,4.33,0.25,5.47,21.83,10.11,10.01,2.19,12.44
7/13/1993,14.41,708.47,4.33,0.3,5.44,21.54,10.16,9.83,2.15,12.66
7/12/1993,14.37,707.67,4.33,0.3,5.4,21.54,10.27,9.88,2.17,12.66
7/9/1993,14.37,705.81,4.3,0.29,5.38,21.83,9.95,9.86,2.2,12.75
7/8/1993,14.27,702.71,4.3,0.28,5.38,21.54,9.95,9.91,2.2,12.89
7/7/1993,13.98,698.79,4.22,0.29,5.25,20.51,9.95,9.88,2.16,12.8
7/6/1993,14.03,702.22,4.19,0.29,5.25,20.28,10,9.88,2.23,12.93
7/2/1993,14.13,704.49,4.37,0.29,5.31,20.05,10.29,9.93,2.27,13.06
7/1/1993,14.22,703.59,4.37,0.29,5.28,20.22,10.51,9.91,2.26,13.2
6/30/1993,14.22,703.95,4.3,0.29,5.31,20.45,10.53,9.93,2.28,13.2
6/29/1993,14.41,701.07,4.19,0.3,5.31,20.22,10.53,10.01,2.31,13.11
6/28/1993,14.51,702.84,4.26,0.31,5.29,20.4,10.75,10.08,2.34,12.93
6/25/1993,14.7,694.81,4.33,0.33,5.26,19.82,10.61,9.98,2.3,13.02
6/24/1993,14.7,688.72,4.3,0.32,5.3,19.82,10.4,9.88,2.3,12.89
6/23/1993,14.89,684.79,4.37,0.31,5.33,19.76,10.37,9.83,2.3,13.02
6/22/1993,14.7,686.77,4.3,0.3,5.27,20.05,10.51,9.81,2.28,12.97
6/21/1993,14.8,688.74,4.22,0.29,5.29,19.71,10.51,9.96,2.3,12.97
6/18/1993,14.89,689.59,4.19,0.28,5.26,19.19,10.53,10.01,2.27,13.15
6/17/1993,14.89,695.94,4.41,0.29,5.29,19.13,10.59,10.03,2.36,12.71
6/16/1993,15.14,696.25,4.33,0.3,5.29,18.96,10.75,9.91,2.37,12.71
6/15/1993,15.09,697.34,4.26,0.31,5.22,18.5,10.64,9.78,2.4,12.93
6/14/1993,14.94,696.41,4.18,0.31,5.15,18.61,11.09,10.03,2.4,13.02
6/11/1993,14.94,693.19,4.11,0.32,5.23,18.73,11.2,10.11,2.32,12.71
6/10/1993,14.75,688.05,4.11,0.31,5.18,18.9,11.2,10.08,2.37,12.44
6/9/1993,14.89,689.24,4.11,0.31,5.18,18.84,11.28,10.01,2.36,12.57
6/8/1993,14.7,687.74,4.03,0.32,5.18,18.61,11.15,9.96,2.4,12.62
6/7/1993,14.94,694.61,4.07,0.33,5.19,19.07,11.15,10.01,2.42,12.78
6/4/1993,15.23,702.01,4.18,0.35,5.21,19.07,11.52,10.24,2.44,12.78
6/3/1993,15.23,706.22,4.15,0.36,5.22,18.84,11.49,10.39,2.46,12.83
6/2/1993,15.28,705.86,4.07,0.37,5.22,18.56,11.49,10.19,2.49,12.87
6/1/1993,15.28,704.28,4.15,0.39,5.18,18.56,11.09,10.13,2.5,12.87
5/28/1993,15.23,700.53,4.22,0.38,5.11,18.44,11.25,10.04,2.4,12.87
5/27/1993,15.33,704.59,4.18,0.37,5.17,18.33,11.36,10.01,2.44,13.01
5/26/1993,15.37,704.09,4.15,0.38,5.13,18.44,11.25,10.09,2.47,13.01
5/25/1993,15.47,695.04,3.92,0.39,5.08,18.27,10.75,10.09,2.37,12.96
5/24/1993,15.42,694.69,3.92,0.5,5.11,18.33,10.61,10.14,2.39,13.09
5/21/1993,15.37,694.29,3.96,0.52,5.08,18.15,10.32,10.14,2.4,13.41
5/20/1993,15.62,697.43,3.96,0.5,5.13,18.33,10.51,10.16,2.44,13.14
5/19/1993,15.57,690.43,3.96,0.48,5.14,18.27,10.59,10.11,2.4,12.96
5/18/1993,15.37,680.78,3.85,0.53,5.08,18.04,10.45,9.66,2.3,13.14
5/17/1993,15.42,677.96,3.88,0.52,5.16,18.33,10.16,9.76,2.25,12.7
5/14/1993,15.33,676.37,3.81,0.49,5.14,18.04,10.21,9.81,2.22,12.87
5/13/1993,15.18,675.64,3.85,0.49,5.08,18.5,10.13,9.86,2.23,13.23
5/12/1993,15.14,681.69,3.88,0.5,5.15,18.96,10.24,10.01,2.24,13.23
5/11/1993,14.99,683.06,3.85,0.52,5.13,18.9,10.43,9.94,2.28,13.01
5/10/1993,14.7,682.82,3.88,0.52,5.19,18.67,10.43,9.89,2.31,13.14
5/7/1993,14.89,681.44,3.88,0.5,5.19,18.38,10.37,9.89,2.26,13.18
5/6/1993,15.08,680.04,3.85,0.5,5.15,18.41,10.29,9.86,2.27,13.41
5/5/1993,14.89,683.26,3.92,0.51,5.08,18.81,10.42,9.86,2.32,13.14
5/4/1993,14.7,678.16,4.03,0.5,4.95,19.15,10.39,9.91,2.28,13.14
5/3/1993,14.47,666.71,3.96,0.46,5.01,19.38,10.39,10.04,2.24,13.36
4/30/1993,14.51,661.42,3.85,0.45,4.99,18.69,10.26,9.71,2.22,13.41
4/29/1993,14.51,658.45,3.85,0.45,5.05,18.75,10.31,9.56,2.22,13.27
4/28/1993,14.28,658.16,3.88,0.45,4.98,19.38,10.52,9.68,2.23,13.01
4/27/1993,14.47,652.52,3.92,0.45,5.1,18.47,10.21,9.61,2.14,13.23
4/26/1993,14.28,645.87,3.88,0.44,5.07,18.12,10.21,9.31,2.09,13.01
4/23/1993,14.51,658.41,3.88,0.44,5.13,18.52,10.08,9.31,2.11,13.01
4/22/1993,14.47,663.51,3.92,0.47,5.08,17.67,10.23,9.46,2.16,13.32
4/21/1993,14.32,664.04,3.96,0.45,5.12,17.78,10.37,9.63,2.2,12.92
4/20/1993,14.13,661.97,3.96,0.49,5.2,17.89,10.68,9.48,2.25,12.96
4/19/1993,14.37,663.03,4.22,0.47,5.24,18.12,10.39,9.61,2.26,13.09
4/16/1993,14.42,666.78,4.03,0.5,5.25,18.52,10.34,9.89,2.26,13.76
4/15/1993,14.13,670.32,4.03,0.51,5.27,18.29,10.29,9.96,2.26,13.94
4/14/1993,14.03,673.94,4,0.5,5.2,18.58,10.34,10.04,2.31,13.98
4/13/1993,14.03,673.83,4.22,0.49,5.13,18.12,10.42,10.26,2.31,13.94
4/12/1993,14.03,673.12,4.3,0.52,5.14,17.89,10.76,10.34,2.34,13.85
4/8/1993,13.8,666.33,4.37,0.5,5.07,18.06,10.6,10.19,2.31,14.07
4/7/1993,13.84,668.88,4.37,0.53,5.06,17.95,11.02,10.16,2.34,14.2
4/6/1993,13.42,664.14,4.44,0.51,5.04,17.55,10.97,10.26,2.33,14.38
4/5/1993,13.32,670.71,4.56,0.52,4.93,17.26,11.1,10.39,2.38,14.78
4/2/1993,13.18,669.85,4.44,0.51,4.91,17.03,11.1,10.62,2.33,15.18
4/1/1993,13.32,686.64,4.7,0.55,4.94,17.09,10.95,10.79,2.41,15.23
3/31/1993,13.37,690.13,4.7,0.55,4.91,17.21,10.74,10.67,2.4,15.18
3/30/1993,13.61,686.25,4.59,0.54,5.01,17.44,10.55,10.74,2.36,15.14
3/29/1993,13.51,680.76,4.56,0.54,4.97,17.61,10.92,10.84,2.26,14.91
3/26/1993,13.37,681.54,4.52,0.57,4.95,17.44,10.84,10.74,2.25,15
3/25/1993,13.51,681.01,4.52,0.57,4.97,17.61,10.66,10.67,2.27,14.83
3/24/1993,13.27,674.36,4.44,0.55,4.95,17.78,10.79,10.57,2.24,14.65
3/23/1993,13.51,675.04,4.48,0.53,4.86,18.18,11.45,10.69,2.16,14.83
3/22/1993,13.18,676.62,4.3,0.54,4.9,18.18,11.32,10.72,2.16,14.91
3/19/1993,13.22,682.72,4.18,0.55,4.88,18.18,11.34,10.79,2.19,14.74
3/18/1993,13.18,687.41,4.15,0.56,4.87,18.18,11.53,10.72,2.21,14.56
3/17/1993,13.13,687.4,4.18,0.56,4.8,17.72,11.5,10.59,2.22,14.52
3/16/1993,13.37,695.47,4.15,0.58,4.79,17.55,11.63,10.59,2.28,14.43
3/15/1993,13.61,695.21,4.18,0.61,4.76,17.78,11.6,10.52,2.27,14.43
3/12/1993,13.46,692.78,4.1,0.58,4.77,17.55,11.74,10.39,2.31,14.91
3/11/1993,13.22,694.28,4.25,0.56,4.82,17.72,11.58,10.57,2.25,14.96
3/10/1993,13.32,692.87,4.29,0.57,4.84,18.35,11.79,10.62,2.21,14.96
3/9/1993,13.03,688.96,4.29,0.55,4.81,18.35,11.95,10.64,2.19,15.09
3/8/1993,13.18,687.23,4.18,0.53,4.82,18.18,11.84,10.59,2.17,14.65
3/5/1993,13.22,681.37,4.18,0.48,4.73,17.83,11.66,10.37,2.15,14.47
3/4/1993,13.18,680.73,4.25,0.47,4.68,17.44,11.58,10.42,2.17,14.51
3/3/1993,13.18,683.92,4.25,0.47,4.72,17.61,11.66,10.31,2.2,14.34
3/2/1993,13.03,677.72,4.25,0.49,4.68,17.32,11.45,10.34,2.2,13.89
3/1/1993,12.98,669.51,4.18,0.48,4.56,16.92,11.55,10.01,2.12,14.12
2/26/1993,13.13,670.77,4.18,0.5,4.6,17.03,11.47,10.21,2.16,14.03
2/25/1993,13.22,667.07,4.18,0.51,4.62,17.26,11.34,10.21,2.19,14.29
2/24/1993,13.27,662.46,4.18,0.47,4.6,17.26,10.95,10.01,2.18,14.25
2/23/1993,13.22,651.4,3.84,0.57,4.57,16.86,10.79,10.06,2.06,14.07
2/22/1993,13.13,652.42,3.69,0.57,4.55,17.72,10.81,10.12,1.99,14.16
2/19/1993,12.84,663.61,3.69,0.57,4.5,17.78,10.66,9.97,2.07,14.16
2/18/1993,12.94,662.45,3.55,0.54,4.48,17.61,10.66,9.79,2.12,14.29
2/17/1993,12.89,659.43,3.55,0.54,4.51,18.12,10.66,9.76,2.08,13.98
2/16/1993,12.89,665.39,3.55,0.52,4.54,17.67,10.55,9.82,2.08,13.98
2/12/1993,13.13,690.54,3.69,0.55,4.65,18.58,10.71,9.99,2.17,14.38
2/11/1993,13.13,695.88,3.77,0.57,4.73,18.52,10.79,10.07,2.21,14.07
2/10/1993,13.37,695.02,3.77,0.57,4.75,17.95,11.02,10.12,2.22,13.94
2/9/1993,13.46,692.21,3.73,0.61,4.74,17.55,11.26,10.02,2.18,14.29
2/8/1993,13.51,698.44,3.66,0.63,4.75,17.78,11.16,10.17,2.23,14.34
2/5/1993,13.51,700.98,3.58,0.61,4.75,17.32,10.97,10.27,2.31,14.69
2/4/1993,13.27,708.85,3.62,0.64,4.74,17.17,10.84,10.39,2.21,14.69
2/3/1993,13.51,708.67,3.62,0.65,4.71,17.8,10.67,10.09,2.29,14.78
2/2/1993,13.61,705.12,3.58,0.7,4.65,17,10.88,10.12,2.31,14.96
2/1/1993,13.65,701.77,3.62,0.77,4.72,17.34,10.99,9.92,2.27,14.82
1/29/1993,13.37,696.34,3.62,0.72,4.71,17.17,10.75,9.79,2.25,14.82
1/28/1993,13.37,694.67,3.58,0.74,4.68,17.17,10.49,9.82,2.26,15
1/27/1993,13.13,697.9,3.62,0.75,4.63,17.29,10.36,9.64,2.24,14.78
1/26/1993,13.46,707.16,3.66,0.77,4.66,17.4,10.23,9.71,2.28,14.51
1/25/1993,13.99,706.95,3.66,0.76,4.65,17.12,10.2,9.79,2.3,14.51
1/22/1993,13.7,701.63,3.77,0.73,4.62,17.29,10.15,9.74,2.32,14.56
1/21/1993,13.8,700.77,3.73,0.71,4.57,17.06,9.68,9.97,2.32,14.47
1/20/1993,13.94,697.44,3.77,0.72,4.52,16.49,9.79,9.89,2.29,14.56
1/19/1993,14.03,696.81,3.73,0.71,4.6,16.66,10.1,9.94,2.29,14.69
1/18/1993,14.27,698.13,3.62,0.74,4.63,16.15,10.33,9.94,2.32,14.69
1/15/1993,14.13,697.15,3.66,0.72,4.63,15.75,10.07,9.97,2.33,14.43
1/14/1993,14.22,695.7,3.62,0.73,4.64,15.47,10.18,10.07,2.37,14.2
1/13/1993,14.5,686.78,3.62,0.72,4.64,15.47,9.97,9.94,2.37,14.2
1/12/1993,14.5,679.45,3.58,0.71,4.66,15.58,10.18,9.84,2.33,14.03
1/11/1993,14.5,682.4,3.62,0.72,4.65,15.58,9.97,9.92,2.31,14.03
1/8/1993,14.79,677.21,3.62,0.72,4.69,15.18,9.71,9.97,2.26,13.81
1/7/1993,15.26,678.21,3.62,0.73,4.7,15.18,9.81,9.82,2.27,14.2
1/6/1993,15.26,681.85,3.66,0.75,4.71,15.47,10.02,9.87,2.31,14.43
1/5/1993,15.17,674.34,3.58,0.73,4.73,15.12,10.2,9.82,2.25,14.56
1/4/1993,15.03,671.8,3.62,0.71,4.68,14.96,10.47,9.87,2.21,14.69
12/31/1992,15.22,676.95,3.66,0.75,4.68,14.67,10.52,9.82,2.22,14.91
12/30/1992,14.98,671.85,3.62,0.75,4.74,14.78,10.47,9.84,2.23,14.91
12/29/1992,15.03,669.01,3.58,0.75,4.72,14.78,10.39,9.92,2.25,15.13
12/28/1992,14.74,666.25,3.58,0.74,4.75,15.07,10.8,10.07,2.27,14.96
12/24/1992,14.88,665.88,3.58,0.74,4.73,15.01,11.01,9.84,2.27,15
12/23/1992,14.65,662.96,3.58,0.75,4.73,15.01,10.7,10.02,2.27,15.04
12/22/1992,14.17,660.84,3.62,0.73,4.76,14.78,10.8,9.89,2.28,15.09
12/21/1992,13.99,662.46,3.62,0.72,4.79,15.07,10.2,9.89,2.35,15
12/18/1992,13.56,661.29,3.66,0.7,4.75,15.07,10.73,9.94,2.34,14.87
12/17/1992,13.37,658.46,3.77,0.68,4.66,14.78,11.06,9.64,2.34,14.91
12/16/1992,13.18,649.63,3.69,0.65,4.57,14.96,10.83,9.54,2.26,15.13
12/15/1992,13.18,650.75,3.73,0.62,4.6,14.78,11.72,9.61,2.24,15.04
12/14/1992,13.13,654.73,3.73,0.62,4.55,15.01,13.13,9.74,2.26,15
12/11/1992,13.04,655.79,3.81,0.63,4.58,15.24,13.02,9.84,2.24,14.82
12/10/1992,12.99,658.93,3.77,0.64,4.56,15.18,12.89,9.89,2.31,15
12/9/1992,13.13,663.92,3.73,0.62,4.6,15.69,13.08,9.87,2.39,15.04
12/8/1992,13.13,667.12,3.73,0.6,4.57,15.81,13.65,9.99,2.4,14.82
12/7/1992,13.23,666.53,3.8,0.58,4.53,15.64,13.75,9.89,2.42,14.78
12/4/1992,13.08,661.6,3.65,0.56,4.52,15.47,13.99,9.84,2.38,14.56
12/3/1992,13.08,656.36,3.69,0.56,4.47,14.9,14.04,9.87,2.38,14.69
12/2/1992,12.89,652.91,3.77,0.57,4.53,14.9,14.17,9.87,2.36,14.38
12/1/1992,13.27,653.95,3.65,0.58,4.49,14.73,14.14,9.87,2.42,14.38
11/30/1992,13.32,652.73,3.65,0.57,4.52,14.67,14.25,9.87,2.42,14.47
11/27/1992,13.23,649.49,3.62,0.57,4.5,14.38,13.78,9.87,2.38,14.47
11/25/1992,12.85,648.33,3.58,0.57,4.5,14.5,13.65,9.69,2.37,14.6
11/24/1992,13.13,645.94,3.62,0.55,4.49,14.16,13.54,9.84,2.38,14.73
11/23/1992,13.27,638.84,3.62,0.52,4.46,14.1,13.2,9.69,2.3,15
11/20/1992,12.99,642.6,3.69,0.54,4.34,14.1,13,9.69,2.47,14.69
11/19/1992,12.8,638.57,3.62,0.6,4.24,13.81,12.79,9.79,2.44,14.78
11/18/1992,13.08,634.86,3.62,0.57,4.28,14.04,13.18,9.62,2.39,14.47
11/17/1992,13.08,627.07,3.62,0.55,4.24,13.93,13.41,9.62,2.34,14.29
11/16/1992,13.32,634.01,3.58,0.56,4.24,14.16,13.54,9.49,2.41,14.29
11/13/1992,13.37,637.16,3.62,0.56,4.28,14.16,13.54,9.32,2.42,14.25
11/12/1992,13.37,634.37,3.62,0.56,4.28,13.87,13.39,9.37,2.43,14.42
11/11/1992,13.32,634.92,3.62,0.59,4.26,13.7,13.57,9.44,2.43,14.07
11/10/1992,13.56,627.76,3.65,0.58,4.19,13.93,13.75,9.22,2.41,13.98
11/9/1992,13.7,622.05,3.62,0.59,4.24,14.04,14.09,9.17,2.39,13.9
11/6/1992,13.61,616.82,3.62,0.58,4.21,13.93,13.83,9.27,2.41,13.72
11/5/1992,13.65,614.08,3.62,0.57,4.25,14.21,13.75,9.19,2.39,13.9
11/4/1992,13.79,605.52,3.58,0.55,4.26,14.29,14,9.14,2.3,14.07
11/3/1992,13.7,604.58,3.58,0.54,4.24,14.58,14.17,9.29,2.29,14.2
11/2/1992,13.93,607.57,3.62,0.54,4.26,14.4,14.12,9.24,2.33,14.07
10/30/1992,13.56,605.17,3.62,0.53,4.17,13.9,13.71,9.22,2.3,14.07
10/29/1992,13.61,605.82,3.58,0.55,4.21,14.18,13.53,9.27,2.34,14.16
10/28/1992,13.61,601.39,3.54,0.55,4.22,14.18,13.76,9.17,2.3,14.07
10/27/1992,13.75,596.95,3.54,0.54,4.16,14.64,13.48,9.19,2.28,13.9
10/26/1992,13.46,598.92,3.58,0.55,4.17,15.43,13.84,8.92,2.34,13.9
10/23/1992,13.84,597.3,3.54,0.54,4.12,15.14,14.17,8.64,2.3,14.12
10/22/1992,14.03,597.12,3.5,0.53,4.15,14.86,14.05,8.62,2.33,14.16
10/21/1992,14.08,597.15,3.47,0.53,4.13,14.01,14.05,8.57,2.34,14.16
10/20/1992,13.93,592.7,3.5,0.54,4.15,13.45,14.02,8.62,2.28,14.12
10/19/1992,13.89,590.67,3.54,0.53,4.15,13.16,14.05,8.54,2.28,14.03
10/16/1992,13.93,582.61,3.54,0.53,4.14,13.27,14.51,8.54,2.22,13.9
10/15/1992,14.03,578.64,3.58,0.52,4.08,13.79,14.94,8.54,2.19,13.76
10/14/1992,13.93,576.22,3.54,0.49,4.07,13.9,16,8.64,2.17,13.63
10/13/1992,14.08,576.44,3.5,0.48,4.07,14.12,16.15,8.69,2.19,13.37
10/12/1992,13.79,573.84,3.5,0.45,4.09,13.9,16.1,8.74,2.18,13.15
10/9/1992,13.7,570.52,3.58,0.44,4.07,13.16,16.1,8.64,2.14,13.37
10/8/1992,13.65,573.88,3.5,0.46,4.1,13.61,16.28,8.69,2.16,13.19
10/7/1992,13.65,569.2,3.5,0.45,4,13.56,16.07,8.51,2.11,13.32
10/6/1992,13.93,570.55,3.5,0.45,4.05,13.95,16.35,8.62,2.14,13.45
10/5/1992,13.84,565.21,3.5,0.43,4.09,14.07,16.17,8.62,2.12,13.59
10/2/1992,13.56,571.63,3.58,0.43,4.11,13.95,16.1,8.82,2.04,13.81
10/1/1992,13.7,578.33,3.69,0.43,4.23,14.29,16.43,8.92,2.07,13.37
9/30/1992,13.84,583.27,3.73,0.45,4.25,14.52,16.56,8.92,2.09,13.37
9/29/1992,13.46,577.63,3.8,0.44,4.24,14.46,16.61,8.94,2.04,13.37
9/28/1992,13.37,575.34,3.77,0.44,4.3,14.46,16.97,8.97,2,13.19
9/25/1992,13.37,577.2,3.84,0.44,4.23,14.46,16.87,8.87,2.04,13.32
9/24/1992,13.46,585.93,3.77,0.45,4.23,14.97,16.92,8.99,2.08,13.1
9/23/1992,13.18,582.96,3.88,0.43,4.21,14.52,17.15,8.94,2.05,13.06
9/22/1992,13.23,583,3.88,0.42,4.19,14.92,17.07,8.89,2.02,13.59
9/21/1992,13.37,588.58,3.91,0.44,4.26,15.48,17.3,8.99,2.05,13.63
9/18/1992,12.99,589.12,3.84,0.44,4.29,15.43,17.12,8.97,2.07,13.72
9/17/1992,13.37,587.82,3.73,0.44,4.26,15.09,17.17,8.94,2.11,13.54
9/16/1992,13.46,585.89,3.8,0.43,4.2,15.03,17.05,8.97,2.09,13.5
9/15/1992,13.84,587.86,3.77,0.4,4.16,15.31,17.53,8.99,2.11,13.54
9/14/1992,14.22,594.21,3.69,0.42,4.18,15.77,18.12,9.12,2.12,13.41
9/11/1992,13.98,583.01,3.61,0.41,4.05,15.2,18.05,8.79,2.04,13.41
9/10/1992,13.93,581.24,3.57,0.41,4.06,15.37,17.94,8.74,2.05,13.32
9/9/1992,13.89,574.89,3.57,0.4,4.02,15.37,17.81,8.77,2.03,13.32
9/8/1992,13.93,571.17,3.57,0.39,3.99,15.37,17.66,8.69,1.99,13.28
9/4/1992,14.12,573.44,3.57,0.39,4.02,15.88,17.64,8.57,1.97,13.36
9/3/1992,14.08,574.88,3.65,0.4,4.03,15.71,17.76,8.74,1.99,13.01
9/2/1992,14.17,571.25,3.54,0.42,4.02,15.54,17.94,8.57,1.96,13.1
9/1/1992,14.03,565.61,3.46,0.4,4,15.54,17.97,8.46,1.93,13.19
8/31/1992,14.03,563.12,3.46,0.39,3.99,15.65,17.76,8.54,1.93,13.32
8/28/1992,14.08,563.56,3.46,0.39,3.95,15.14,17.89,8.59,1.93,13.32
8/27/1992,14.12,563.27,3.46,0.39,4,15.25,17.92,8.69,1.91,13.32
8/26/1992,13.98,558.8,3.43,0.39,3.97,15.43,17.71,8.57,1.86,13.23
8/25/1992,14.17,554.22,3.39,0.37,3.99,15.25,17.87,8.39,1.83,13.1
8/24/1992,14.45,555.39,3.39,0.38,3.99,15.37,17.46,8.39,1.79,13.23
8/21/1992,14.5,563.7,3.43,0.39,4.05,15.99,17.64,8.52,1.81,13.5
8/20/1992,14.74,567.86,3.5,0.39,4.1,16.1,17.61,8.69,1.83,13.28
8/19/1992,14.74,567.61,3.5,0.4,4.1,16.44,17.76,8.59,1.8,13.54
8/18/1992,14.88,570.87,3.54,0.4,4.13,16.84,18.05,8.67,1.8,13.58
8/17/1992,15.02,572.47,3.5,0.36,4.1,16.84,18.17,8.52,1.8,13.54
8/14/1992,14.88,573.18,3.5,0.38,4.07,16.67,18.12,8.49,1.84,13.54
8/13/1992,14.83,570.99,3.54,0.37,4.06,16.32,18.07,8.59,1.84,13.41
8/12/1992,14.92,570.85,3.54,0.36,4.05,16.6,18.12,8.59,1.84,13.23
8/11/1992,14.92,571.6,3.46,0.35,4.08,16.99,18.05,8.62,1.85,13.14
8/10/1992,14.97,573.14,3.5,0.36,4.08,16.93,18.15,8.39,1.84,13.01
8/7/1992,15.06,573.74,3.61,0.36,4.07,16.54,17.87,8.47,1.84,13.14
8/6/1992,15.11,574.02,3.69,0.36,4.08,16.65,18.1,8.52,1.86,13.19
8/5/1992,15.11,576.87,3.72,0.36,4.03,17.49,18.54,8.59,1.87,13.19
8/4/1992,15.06,581.32,3.76,0.37,4.07,17.99,19.07,8.57,1.92,13.14
8/3/1992,15.11,582.36,3.72,0.38,4.06,18.33,19.2,8.57,1.91,13.14
7/31/1992,14.97,580.83,3.76,0.36,4.12,18.61,19.17,8.8,1.89,13.01
7/30/1992,14.74,578.8,3.72,0.32,4.11,18.55,19.3,8.9,1.9,13.19
7/29/1992,14.6,577.49,3.76,0.31,4.16,18.61,19.1,8.97,1.92,13.19
7/28/1992,14.6,571.63,3.8,0.31,4.08,18.5,18.97,8.85,1.92,12.75
7/27/1992,14.69,564.73,3.8,0.31,4.04,17.83,18.69,8.75,1.9,12.92
7/24/1992,14.88,565.61,3.8,0.32,4.03,17.55,18.77,8.77,1.89,12.84
7/23/1992,14.97,565.24,3.76,0.32,4.14,17.43,18.77,8.49,1.84,12.66
7/22/1992,14.88,563.88,3.8,0.32,4.12,17.38,18.72,8.95,1.82,12.92
7/21/1992,15.02,568.63,3.84,0.3,4.16,17.83,18.97,9.15,1.86,12.53
7/20/1992,15.11,564.28,3.84,0.28,4.16,17.99,18.79,9.02,1.8,12.66
7/17/1992,15.06,570.52,3.87,0.28,4.18,18.22,19.22,9.25,1.82,12.66
7/16/1992,15.16,576.19,3.84,0.29,4.17,18.5,20.29,9.25,1.88,12.66
7/15/1992,14.93,575.47,3.87,0.28,4.21,18.66,20.08,9.25,1.86,12.79
7/14/1992,14.74,575.21,3.91,0.28,4.2,18.83,19.8,9.25,1.85,12.88
7/13/1992,14.83,570.22,3.87,0.27,4.14,18.66,19.8,9.32,1.82,12.92
7/10/1992,14.6,567.8,3.91,0.27,4.12,18.33,19.75,9.42,1.8,12.92
7/9/1992,14.97,564.75,3.91,0.25,4.19,18.44,19.73,9.15,1.79,12.75
7/8/1992,15.11,557.57,3.91,0.26,4.15,18.05,19.8,8.85,1.78,12.66
7/7/1992,15.44,557.41,3.95,0.26,4.1,18.22,19.58,9.05,1.77,12.66
7/6/1992,15.53,563.17,4.1,0.28,4.17,18.22,19.86,9.27,1.8,12.66
7/2/1992,15.39,563.35,3.95,0.28,4.16,18.39,19.6,9.32,1.81,12.4
7/1/1992,15.39,568.99,3.87,0.27,4.23,19.22,19.88,9.37,1.87,12.27
6/30/1992,14.93,563.6,3.8,0.28,4.19,19.67,19.8,9.22,1.82,12.49
6/29/1992,14.6,558.8,3.8,0.28,4.26,19.56,19.96,9.45,1.88,12.22
6/26/1992,14.97,547.84,3.84,0.26,4.2,19.06,19.68,9.25,1.73,12.13
6/25/1992,15.16,548.2,3.84,0.27,4.16,19.22,19.65,9.22,1.82,12.09
6/24/1992,15.39,551.39,3.84,0.27,4.12,19.56,19.75,9.12,1.88,12.22
6/23/1992,15.67,553.36,3.87,0.25,4.12,19.45,19.4,9.1,1.91,12.13
6/22/1992,15.67,549.73,3.84,0.24,4.11,19.33,19.27,9.07,1.93,12.35
6/19/1992,15.77,554.2,3.87,0.25,4.1,19.62,19.22,9.12,1.91,12.22
6/18/1992,15.77,549.17,3.91,0.25,4.1,19.11,19.12,9.02,1.88,12.4
6/17/1992,16.14,553.24,3.99,0.33,4.1,18.61,18.74,8.9,1.88,12.44
6/16/1992,16.37,564.07,4.02,0.37,4.17,19.67,18.84,9,1.89,12.49
6/15/1992,16.47,569.01,4.06,0.38,4.12,19.56,19.05,8.97,1.97,12.66
6/12/1992,16.42,569.52,4.06,0.38,4.11,19.28,18.82,8.97,1.95,12.53
6/11/1992,16.56,567.68,4.06,0.36,4.14,19.22,18.62,8.92,1.87,12.27
6/10/1992,16.24,569.71,3.94,0.34,4.09,19.5,18.24,9.07,1.95,12.35
6/9/1992,16.52,573.8,3.87,0.36,4.1,19.39,18.34,9.2,1.99,12.4
6/8/1992,16.84,582.01,3.98,0.37,4.11,19.62,18.41,9.32,2.05,12.48
6/5/1992,16.8,585.43,3.91,0.36,4.18,19.67,18.29,9.32,2.09,12.48
6/4/1992,16.47,588.26,3.94,0.39,4.11,19.5,18.01,9.22,2.12,12.61
6/3/1992,16.33,589.93,3.98,0.38,4.1,18.66,18.16,9.3,2.13,12.7
6/2/1992,16.09,589.18,3.91,0.42,4.07,18.11,18.34,9.5,2.13,12.61
6/1/1992,16.47,588.37,3.87,0.41,4.09,18.55,18.34,9.45,2.15,12.79
5/29/1992,16.42,585.31,3.91,0.42,4.09,17.65,18.36,9.4,2.09,12.61
5/28/1992,16.47,580.49,3.79,0.42,4.13,17.37,18.44,9.32,2.06,12.31
5/27/1992,16.37,577.35,3.83,0.39,4.06,17.32,18.39,9.05,1.99,12.22
5/26/1992,16.24,575.65,3.79,0.39,4.02,16.82,18.31,9,2,12.61
5/22/1992,16.37,580.3,3.83,0.41,4.1,17.32,18.57,9.18,2,12.53
5/21/1992,16.52,579.1,3.87,0.42,4.11,17.26,18.52,9.35,2.02,12.7
5/20/1992,16.52,580.29,3.87,0.4,4.15,17.26,18.54,9.23,2.02,12.61
5/19/1992,16.37,578.05,3.91,0.4,4.18,17.37,18.72,8.95,1.98,12.66
